Gene.stable.ID	Gene.name	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUSG00000105124	Gm5297	-7.31950753504742	-2.294770709009	-21.6923924847974	4.44731199957e-10	4.32547418124845e-08	12.4624097517625
ENSMUSG00000042757	Tmem108	-2.05995718272731	4.32248144998873	-21.6726859814554	4.48919709122586e-10	4.34358893686797e-08	13.7296822221985
ENSMUSG00000030189	Ybx3	-1.94386621979722	7.6082890418855	-22.2525595327594	4.58989576040883e-10	4.41812955824095e-08	13.5077293229161
ENSMUSG00000003623	Crot	1.97296062550905	6.85323717789775	21.9473599958556	4.65747776266723e-10	4.46019178154091e-08	13.5099803124589
ENSMUSG00000130185		-6.73222194769338	-2.57254282938627	-21.5754981532672	4.70217032349449e-10	4.48001676637429e-08	12.3445900460279
ENSMUSG00000105195	Gm43584	2.69990699025769	2.92896411791538	21.5408494976538	4.78074828506508e-10	4.53176109011702e-08	13.7591541074162
ENSMUSG00000074404	Gm1698	6.44472356611097	-2.49285965943526	21.485992860251	4.90810582990048e-10	4.62898829634149e-08	12.3407978064506
ENSMUSG00000029772	Ahcyl2	1.26146026834565	6.62027477069896	21.4090798581076	5.09295700603309e-10	4.77918990606342e-08	13.3930871401806
ENSMUSG00000005968	Tuft1	1.66517862844058	4.40376663526926	21.2750521728357	5.43352618531652e-10	5.07328339923003e-08	13.5234418033241
ENSMUSG00000029822	Osbpl3	1.69422316402888	5.34128766382749	21.1256428058799	5.84279288442614e-10	5.42827434446635e-08	13.353457495767
ENSMUSG00000085691	Gm14216	-6.53976038243361	-2.67163477570048	-21.0707643167733	6.00148089082581e-10	5.54810169085551e-08	12.1526150904262
ENSMUSG00000024140	Epas1	-1.25222562944235	6.87967374034675	-21.0404960422628	6.09101633601231e-10	5.55242100095981e-08	13.1848262440901
ENSMUSG00000131128		5.06269265355988	1.29252873527978	21.0388106359133	6.09604460373456e-10	5.55242100095981e-08	13.0507596063873
ENSMUSG00000022836	Mylk	1.62766260090544	8.64609860797568	21.0331601839979	6.11293537907686e-10	5.55242100095981e-08	13.1456580894061
ENSMUSG00000028545	Bend5	2.59064238914168	2.59970807265259	21.024465761826	6.13902541897785e-10	5.55242100095981e-08	13.5044408938642
ENSMUSG00000026468	Lhx4	1.68671999731432	6.60879619940143	21.0192217627329	6.1548203234373e-10	5.55242100095981e-08	13.1988234019706
ENSMUSG00000008398	Elk3	2.12204418784738	3.7986841339328	20.9754794138686	6.28831591932209e-10	5.62605685080451e-08	13.4401697090217
ENSMUSG00000031328	Flna	1.66297501194509	7.60382773997843	20.9727659472281	6.29670066305099e-10	5.62605685080451e-08	13.1333719221493
ENSMUSG00000021099	Six6	1.4560315679851	6.46530280814125	20.8625471595818	6.64783092082054e-10	5.91150450549537e-08	13.1204166200614
ENSMUSG00000042035	Igsf3	1.66961049579016	5.31942271593698	20.8439676403838	6.70910139653502e-10	5.93771371937891e-08	13.208373279523
ENSMUSG00000114294	Gm47577	6.63799696890869	0.248853966619425	20.8036659583297	6.84413815252175e-10	6.00816476711077e-08	12.3387263823804
ENSMUSG00000045690	Wdr89	-2.88295125140731	4.54647200718071	-21.9809936891546	6.8530528831241e-10	6.00816476711077e-08	13.3506866393471
ENSMUSG00000039270	Megf9	1.07191421285633	7.23981512222156	20.7786160272909	6.92956689476332e-10	6.04685664452384e-08	13.0365978351676
ENSMUSG00000086291	Gm15513	-3.59720452874798	2.0319977116221	-20.702133210174	7.19769202448673e-10	6.17268603525634e-08	13.2834789464808
ENSMUSG00000020183	Cpm	-2.44404157765464	2.83852968475342	-20.7002799541092	7.20432809667796e-10	6.17268603525634e-08	13.3507051169447
ENSMUSG00000005125	Ndrg1	-1.72657608602313	7.26244524523794	-20.7590985716121	7.20433734020502e-10	6.17268603525634e-08	12.9996762110208
ENSMUSG00000052151	Plpp2	-4.11428608660567	4.33999122680301	-24.2682040876386	7.20598455438515e-10	6.17268603525634e-08	13.4347504225896
ENSMUSG00000058966	Tlcd3b	-1.60414335025692	9.13776502247554	-20.668691222838	7.31847430602895e-10	6.23487296572863e-08	12.9468620045276
ENSMUSG00000071660	Ttc9c	1.62175843972081	6.05843642891468	20.6530705964025	7.37564871428136e-10	6.23487296572863e-08	13.0407399783478
ENSMUSG00000050786	Ccdc126	-1.6122239599814	6.5623816725345	-20.6522283179311	7.37874545049816e-10	6.23487296572863e-08	12.9985000431419
ENSMUSG00000034160	Ogt	1.11986481245478	9.55704103110487	20.6406518268434	7.42145207119743e-10	6.24271153051986e-08	12.9294160464291
ENSMUSG00000034126	Pomt2	1.37166403646632	6.97712327100588	20.6027015601894	7.56335889294557e-10	6.3335499536711e-08	12.9557067262063
ENSMUSG00000034320	Slc26a2	-1.44084261999296	6.44038733432826	-20.5625963944774	7.71655330006966e-10	6.43298733595986e-08	12.9549006710706
ENSMUSG00000044042	Fmn1	1.16018318713536	7.42528769462172	20.5380921626768	7.81182185901253e-10	6.47706138848157e-08	12.9034080772677
ENSMUSG00000027488	Snta1	-1.89783534696067	4.75360074849533	-20.5312145919651	7.83879122735801e-10	6.47706138848157e-08	13.095815717496
ENSMUSG00000094910	D430019H16Rik	1.84847872932317	5.70660474119402	20.4834194084269	8.02904735643934e-10	6.5859043914052e-08	12.9867847584842
ENSMUSG00000069170	Adgrv1	-1.30622197518264	7.43102659747235	-20.4804450806096	8.04105280732776e-10	6.5859043914052e-08	12.8701264881733
ENSMUSG00000016664	Pacsin2	-1.42802988085103	7.18280360030706	-20.4523806444861	8.15530169130978e-10	6.65031020888728e-08	12.8631595475934
ENSMUSG00000091020	Gm5828	6.10193115534194	-2.66461198486095	20.4342648968883	8.22999146533741e-10	6.68203741842221e-08	11.9444626313344
ENSMUSG00000085376	Gm14508	-2.46344065631622	3.10322629234097	-20.387498138608	8.42628565953453e-10	6.81179473619688e-08	13.1841776683656
ENSMUSG00000084788	Gm11342	-6.96925639992112	0.650697867588914	-20.3755915320879	8.47707449706875e-10	6.82331418785612e-08	12.2085024785269
ENSMUSG00000032839	Trpc1	-1.43822409035473	6.12427030663695	-20.3581816172341	8.55194145744674e-10	6.82658685750168e-08	12.8646299385546
ENSMUSG00000107194	Gm43173	-6.88517959784024	-2.51180404782737	-20.3457721865674	8.60574607456691e-10	6.82658685750168e-08	11.9614736934268
ENSMUSG00000022525	Plaat1	2.11451787105504	3.76548724721684	20.3426165141822	8.61948731111662e-10	6.82658685750168e-08	13.1170549570709
ENSMUSG00000043987	Cep164	-1.93179066527315	7.03150443471739	-21.264380291448	8.62736691855198e-10	6.82658685750168e-08	12.8741111344574
ENSMUSG00000026833	Olfm1	1.51920530443833	7.85736609963789	20.3250691453569	8.69633523538562e-10	6.85212507112198e-08	12.7802104601867
ENSMUSG00000141073		-6.87969359655432	-2.49746595132078	-20.1814403307283	9.35424671038496e-10	7.32308824881401e-08	11.9085232219072
ENSMUSG00000029804	Herc3	-1.44820415441699	8.42610998004126	-20.1776172194615	9.37248629895335e-10	7.32308824881401e-08	12.6881160024112
ENSMUSG00000034829	Nxnl1	-2.09846772737043	6.97238727762116	-21.9255763471774	9.79299447943765e-10	7.60235925540394e-08	12.8005665947576
ENSMUSG00000109684	Gm45745	-6.82446864640256	-2.53686892107917	-20.0880068758173	9.81133437159875e-10	7.60235925540394e-08	11.8648111759963
ENSMUSG00000028766	Alpl	-1.93044567693625	6.3589187139705	-20.5990694805942	1.00262958771322e-09	7.73682021527139e-08	12.7251728374362
ENSMUSG00000110148	5830408C22Rik	-6.01501989254327	0.00582872809980698	-19.941699008105	1.05768836829137e-09	8.08626081859638e-08	11.9987018398127
ENSMUSG00000002881	Nab1	1.31425534172051	5.38982090342073	19.9360232861251	1.06078683596294e-09	8.08626081859638e-08	12.7051904553953
ENSMUSG00000031028	Tub	-1.04540874663231	8.68079207609584	-19.9358072883578	1.06090494835392e-09	8.08626081859638e-08	12.551461042243
ENSMUSG00000028602	Tnfrsf8	-5.29365112299664	1.07625118758633	-19.9000908208779	1.08063459460305e-09	8.20315870716155e-08	12.5302139665645
ENSMUSG00000034255	Arhgap27	2.14499946577781	3.91529119588874	19.79590261827	1.14051489562451e-09	8.62266200845836e-08	12.8139310499433
ENSMUSG00000040270	Bach2	1.69959453435526	4.20246818924393	19.7083133664937	1.19366509435324e-09	8.98611465952883e-08	12.7217921006071
ENSMUSG00000020937	Plcd3	-1.47970806305596	5.29875382975892	-19.7010177135101	1.19821278259756e-09	8.98611465952883e-08	12.5777366615864
ENSMUSG00000032349	Elovl5	1.26064108381261	5.67365893288778	19.6565851133925	1.22632153206032e-09	9.16013131587776e-08	12.5219860182052
ENSMUSG00000115918	A930001M01Rik	1.92190918815334	6.03438470647932	19.8689168747261	1.28360554502689e-09	9.54982069634749e-08	12.4805445633719
ENSMUSG00000026123	Plekhb2	1.09974870738379	9.21822971105648	19.5411243490467	1.30279020619285e-09	9.6540890120815e-08	12.3274975855232
ENSMUSG00000022114	Spry2	-1.58892980165885	4.95079736420891	-19.5270365319268	1.3124715655186e-09	9.68738893853529e-08	12.5209065308788
ENSMUSG00000006567	Atp7b	-1.80625873468292	4.45319917636508	-19.5054152472573	1.32748328072696e-09	9.72306622943438e-08	12.5714151120087
ENSMUSG00000002228	Ppm1j	2.06670260882486	4.96062241267656	19.5050783143314	1.3277186936413e-09	9.72306622943438e-08	12.5363874503394
ENSMUSG00000056091	St3gal5	1.38419086047454	5.29414324304964	19.4782217319475	1.34663075393403e-09	9.78176016000868e-08	12.4630320276816
ENSMUSG00000121315		-6.97767156899951	0.121297245655637	-19.471803714135	1.35119368369851e-09	9.78176016000868e-08	11.8426174496337
ENSMUSG00000027715	Ccna2	-1.86609067313333	3.87802443540147	-19.4665324761394	1.3549539388037e-09	9.78176016000868e-08	12.6179433512378
ENSMUSG00000022016	Akap11	1.07696182453713	9.20321454060872	19.4641094620381	1.35668623832186e-09	9.78176016000868e-08	12.2840247731489
ENSMUSG00000040037	Negr1	0.998276410339721	7.45237033291905	19.4186067892854	1.38967125251581e-09	9.9810465267232e-08	12.2841025688491
ENSMUSG00000037996	Slc24a2	1.38607611097074	7.7446318959354	19.402117293875	1.40183999898769e-09	1.00298697858606e-07	12.2698748904801
ENSMUSG00000124997		-6.31410853075473	-0.803904829438964	-19.366320425864	1.42865965055762e-09	1.01827443948523e-07	11.7459490738771
ENSMUSG00000027447	Cst3	-1.25071278054412	7.76677128236291	-19.3421669811338	1.44707236794913e-09	1.02747640300692e-07	12.2319961749527
ENSMUSG00000028137	Celf3	1.64766758086533	7.95792691320078	19.5616788806993	1.48729280356179e-09	1.05203431112549e-07	12.2232487056091
ENSMUSG00000037960	Card19	-2.19162550022821	2.67967867981081	-19.2001523309099	1.56071618140735e-09	1.09980430081513e-07	12.5754883736373
ENSMUSG00000056043	Rgs9bp	-1.28680059483813	9.33841187913559	-19.1665733506215	1.58898961646734e-09	1.11551849992147e-07	12.1129717793455
ENSMUSG00000048285	Frmd6	1.93103530344126	4.64318119923953	19.098202010584	1.64830358094174e-09	1.15282475919498e-07	12.3392931532118
ENSMUSG00000023809	Rps6ka2	-1.19364944149872	7.08217308410026	-19.0316812559108	1.70834075526848e-09	1.19035653969715e-07	12.0722478223151
ENSMUSG00000102805	Gm37240	-2.92759747759364	2.02797267561122	-19.0145517066003	1.72418475111772e-09	1.1967266369012e-07	12.4697654530065
ENSMUSG00000045730	Adrb2	3.51303913626105	2.41581097211258	19.007986395133	1.73029983915243e-09	1.1967266369012e-07	12.467741193639
ENSMUSG00000030220	Arhgdib	2.3129117715374	3.26953778229788	18.9972888752313	1.74031458210348e-09	1.19921160539485e-07	12.4392807042769
ENSMUSG00000020990	Cdkl1	2.18528181343416	3.08427009035297	18.9728921849774	1.76339184206001e-09	1.21064629627311e-07	12.4366564416586
ENSMUSG00000093865	Lrit3	1.15349999336969	6.97318835504137	18.9493446461333	1.7859832622775e-09	1.22166488790367e-07	12.0327909171949
ENSMUSG00000130826		-7.22842900150164	-1.8037145037993	-18.9301028263419	1.80467860142163e-09	1.22979430117199e-07	11.5361772517599
ENSMUSG00000030268	Bcat1	1.14736516735067	8.42679042299205	18.9236060548074	1.8110390533485e-09	1.22979430117199e-07	11.981513749624
ENSMUSG00000019978	Epb41l2	-1.14901775337846	9.45362203108075	-18.758387060554	1.9813120252207e-09	1.34054423039751e-07	11.8749914920959
ENSMUSG00000014164	Klhl3	-2.10287415246904	5.02615153752571	-19.0616633947229	1.99935375821549e-09	1.3478675841486e-07	12.102951312825
ENSMUSG00000024654	Asrgl1	-1.84149652263292	5.91972025474536	-19.0519432568471	2.04409443336126e-09	1.37307264203555e-07	11.9834062118749
ENSMUSG00000063450	Syne2	-1.32039266836633	8.19164205771007	-18.6654055609276	2.08477235362114e-09	1.39537773948104e-07	11.8325833674994
ENSMUSG00000025900	Rp1	-1.91328274670327	10.3934082471213	-20.7500217376891	2.15402225778018e-09	1.4323717792456e-07	11.9383519376594
ENSMUSG00000020000	Moxd1	3.12886017243314	4.64982679238706	21.1159836648574	2.15538433098434e-09	1.4323717792456e-07	12.2500313390614
ENSMUSG00000032495	Lrrc2	-3.1355316518449	3.44228686905461	-19.0249643255451	2.17799155971994e-09	1.44226292149682e-07	12.2272124277018
ENSMUSG00000111157	Gm47887	3.82122757552425	2.29304121288705	18.5686413412897	2.19874379492086e-09	1.45086012813965e-07	12.2203832305732
ENSMUSG00000030020	Prickle2	1.32055751148001	7.11846144339251	18.5212065298696	2.25708523927086e-09	1.48411301965296e-07	11.7775489253814
ENSMUSG00000121779		-2.1215961135954	4.25421026195466	-18.5068903657986	2.27502369141094e-09	1.4906593829266e-07	12.0370328880017
ENSMUSG00000089842	Pitpnm2os2	-1.48243771461645	6.01589190505965	-18.4740127121969	2.31681240830293e-09	1.51273268925346e-07	11.8075899357864
ENSMUSG00000126784	Mirc35hg	-1.44352989013089	5.05847662626551	-18.4625150262352	2.33162368121122e-09	1.517098976409e-07	11.8943634195813
ENSMUSG00000024590	Lmnb1	-1.33047590942999	4.66255168936695	-18.4202428475737	2.38697426666379e-09	1.54772074498888e-07	11.9137785935525
ENSMUSG00000001211	Agpat3	-1.40001619948915	9.88970723111673	-18.404967238064	2.40732764025175e-09	1.55551682886025e-07	11.6640483581982
ENSMUSG00000050663	Trhde	1.3922294377675	4.37892624233817	18.3475717200175	2.48551342998291e-09	1.60049923418969e-07	11.919143840052
ENSMUSG00000034714	Ttyh2	1.56017698109211	6.63412074522151	18.3332033984874	2.50551762228664e-09	1.60783629136016e-07	11.6925705585243
ENSMUSG00000023913	Pla2g7	-1.23338355139738	6.51742351660019	-18.2711584086693	2.59394154129686e-09	1.658878915828e-07	11.6496849342871
ENSMUSG00000112198	Gm4065	-4.40109508644164	0.772998629469641	-18.2536071539506	2.61956923059258e-09	1.6695507103101e-07	11.7924933306649
ENSMUSG00000036111	Lmo1	-2.27166485607941	2.54128481102088	-18.2366368671338	2.64461179449454e-09	1.67977825341466e-07	12.0491813604187
ENSMUSG00000039913	Pak5	-1.36348730372389	4.9048726775364	-18.2038116267169	2.69379639689819e-09	1.7052187768026e-07	11.7566158332593
ENSMUSG00000006289	Osgep	1.28656715765909	6.36692906492422	18.1672634911027	2.74973781177692e-09	1.73475013165954e-07	11.6040411463622
ENSMUSG00000114348	Gm41031	5.63183857985461	0.78828066652101	18.1552996989857	2.76832454310426e-09	1.74059570767438e-07	11.5330403330149
ENSMUSG00000053113	Socs3	2.45084415053696	2.52362218917673	18.1351937354187	2.79987064665557e-09	1.75315655143507e-07	11.9983926689986
ENSMUSG00000001672	Marveld3	-4.47149116790953	0.500842953562673	-18.1306346221885	2.80707833821938e-09	1.75315655143507e-07	11.645380065919
ENSMUSG00000018427	Ypel2	-1.02294943795218	7.36469708824465	-18.102647637371	2.85177060595104e-09	1.77513214318433e-07	11.5119530121666
ENSMUSG00000030222	Rerg	2.95864034706501	2.036048698575	18.0823299038075	2.88470266555974e-09	1.78063925464466e-07	11.9612189031487
ENSMUSG00000096255	Dynlt1b	1.25406784989996	4.97795865382396	18.0814796701945	2.88608979403951e-09	1.78063925464466e-07	11.6832462251438
ENSMUSG00000026544	Dusp23	3.26010845779273	2.62525107390013	18.079560201993	2.88922402354788e-09	1.78063925464466e-07	11.9697305912641
ENSMUSG00000127910		7.96141497259849	-1.73440425684214	18.165442401068	3.070350529245e-09	1.88604361128688e-07	11.1641161703128
ENSMUSG00000057914	Cacnb2	-0.975239906864318	7.55817718952702	-17.948867790185	3.11162883921877e-09	1.90513301454332e-07	11.4130122019758
ENSMUSG00000035919	Bbs9	-1.02634427061241	6.30512693851831	-17.9418230489402	3.12413717648095e-09	1.90654044554265e-07	11.4603370915905
ENSMUSG00000095440	Fignl2	1.72062559834967	4.01664170930674	17.9195495656126	3.16404768119523e-09	1.92460672308272e-07	11.7214358809864
ENSMUSG00000087611	4930458D05Rik	2.48400296674027	2.92353903732343	17.9097909457377	3.18170869870958e-09	1.9290658519384e-07	11.8509141821897
ENSMUSG00000071646	Mta2	-0.966963385139658	6.9010827876882	-17.8452155240956	3.30132515344684e-09	1.99511151829988e-07	11.3699870106325
ENSMUSG00000029513	Prkab1	-1.26059271677962	6.46086714003656	-17.8371828246849	3.31654478967774e-09	1.99784378717555e-07	11.3894826305651
ENSMUSG00000037872	Ackr1	1.32437033039982	6.88842495804495	17.7455042708832	3.49578393303528e-09	2.09904402461417e-07	11.3177301443664
ENSMUSG00000113882	Gm48550	1.81063688888069	3.39889294649821	17.7162771294887	3.55512849691414e-09	2.12513900943817e-07	11.6757048751553
ENSMUSG00000027360	Hdc	-6.20453158780706	-0.00813761265807789	-17.7129257378804	3.56200337342908e-09	2.12513900943817e-07	11.0930078158496
ENSMUSG00000118646	Gm56820	-1.49787309435661	5.25335883802685	-17.7037417890868	3.58091738481146e-09	2.12961946636845e-07	11.4158735963935
ENSMUSG00000130315		-4.04313858684581	2.05115615168046	-17.6946588188014	3.59973136317344e-09	2.13401217383812e-07	11.7334616298942
ENSMUSG00000026031	Cflar	1.09938045886387	6.5345750590542	17.6393422923975	3.71666761406388e-09	2.19389565520584e-07	11.2671292685854
ENSMUSG00000110298	Gm8189	6.41791514783689	-1.44993111810264	17.6358250768694	3.72424184802534e-09	2.19389565520584e-07	11.0060174959523
ENSMUSG00000032064	Dixdc1	0.949510533100234	8.19490874092973	17.6024755471036	3.79690277170968e-09	2.22966548298449e-07	11.1880428952658
ENSMUSG00000027315	Spint1	2.87219368875169	1.86257497115305	17.5908648791611	3.8225618895837e-09	2.23769657448546e-07	11.6795014599124
ENSMUSG00000047298	Kcnv2	-0.973406494987289	8.97689842837998	-17.5082435423713	4.01071368214455e-09	2.3333600801486e-07	11.1190986301794
ENSMUSG00000045777	Ifitm10	2.07409817908728	3.0918323837426	17.5081337859731	4.0109702566547e-09	2.3333600801486e-07	11.589237412766
ENSMUSG00000028139	Riiad1	3.22336530527642	2.57684624936691	17.4794061896291	4.07874636151059e-09	2.36541955139282e-07	11.6258918394341
ENSMUSG00000044461	Shisa2	-1.91943207132919	3.49662101050671	-17.3994770744954	4.27399027202647e-09	2.47097505696044e-07	11.4627480127587
ENSMUSG00000029657	Hsph1	1.63280556004319	6.68919201241737	17.8060359247996	4.34771611624577e-09	2.50584107267819e-07	11.1355545531201
ENSMUSG00000004661	Arid3b	1.10008404750517	6.61720048812353	17.3490930141876	4.40229514631617e-09	2.52949106345564e-07	11.0805548168891
ENSMUSG00000030554	Synm	-1.21694140701789	5.15935155723169	-17.3431728269453	4.4176451624835e-09	2.53052471669377e-07	11.1956987567007
ENSMUSG00000004631	Sgce	1.29475566447893	4.52169435143713	17.305617916744	4.51639031324526e-09	2.57917653546e-07	11.264942462413
ENSMUSG00000030321	Efcab12	2.07695508635706	2.82127769327406	17.2259148928826	4.73403918278003e-09	2.69522706400104e-07	11.4426269427108
ENSMUSG00000072624	Gm5460	-2.92353997407949	2.06265931265088	-17.2188911118057	4.75376153292489e-09	2.69822926643889e-07	11.474792116407
ENSMUSG00000041642	Kif21b	-1.23770094339006	8.64711485728562	-17.1792409576918	4.86679308765568e-09	2.75401497329946e-07	10.9143126843184
ENSMUSG00000121238	Stk35os1	-2.2034950125766	2.74529882187197	-17.1593944488857	4.92446929074548e-09	2.77823382282118e-07	11.4013951068673
